Gene Symbol	t_shTEAD4	p.value_shTEAD4	FDR_shTEAD4	t_shMYCN	p.value_shMYCN	FDR_shMYCN	
EFHA2	7.10990412871525	0.000166712698571247	0.00179755050256625	7.07826977697471	0.000171542202829204	0.00130972940160945	
ANGPT2	-4.47024367721429	0.00269363590931304	0.0136248211450756	-7.07518788962187	0.000172021031105143	0.00131190605666696	
GYPE	-0.184523709178162	0.85868448740928	0.905996838217171	7.07463957455712	0.000172106378976871	0.00131190605666696	
ST8SIA1	1.67943765895985	0.135697194378579	0.248472934791316	7.07457807296698	0.000172115954956307	0.00131190605666696	
ZNF804A	0.774526458487038	0.463251133162893	0.59827827816583	7.07526855340141	0.000172008479406219	0.00131190605666696	
FMNL2	0.809285755156324	0.444226517973833	0.580936182306763	-7.07305140855548	0.00017235385274118	0.00131316877157666	
TXNDC12	-0.0179378942954994	0.98617460021024	0.991081212738236	-7.07240673904504	0.000172454421328331	0.00131338455187588	
AMN1	-3.38359053220959	0.0111881915592708	0.0394472719852567	7.07156829963118	0.000172585316532825	0.00131383101727396	
CCDC72	-1.83456939039174	0.107965423423214	0.209869913645275	-7.06897551057228	0.000172990802269857	0.00131581581358315	
NDUFA6	-4.04456924913243	0.004607960570995	0.0202947800077572	-7.06922363036976	0.000172951952673713	0.00131581581358315	
PCDH1	13.9353732628751	1.77714068099147E-06	0.0000828375395890871	7.06217705912048	0.000174059093563255	0.00132338781341966	
CCDC138	-2.99950789322051	0.0192660869930783	0.0594833891724134	-7.06008183955737	0.000174389820900248	0.00132424083297644	
KIF3A	5.50379511322024	0.000815845989314283	0.0056218273578807	-7.06065749144906	0.000174298884935652	0.00132424083297644	
TMCO3	-4.12793999878347	0.00413917347482128	0.018802107595896	7.06030231439466	0.000174354986115157	0.00132424083297644	
ACSS1	3.76826006641729	0.00662469029804335	0.0266970172751341	-7.05928997861074	0.000174514998442044	0.00132463806124339	
PPP1R12A	3.68117028023539	0.00744523313982212	0.0290319376338109	7.05723038948485	0.000174841050849153	0.00132620767189835	
SEPN1	-11.6326246128387	6.22069531597208E-06	0.000189912980480989	7.05706228878159	0.000174867692917121	0.00132620767189835	
DDAH1	0.984098221792618	0.35692291812873	0.499872583012819	7.05197523711868	0.000175676090795823	0.00133178300858101	
EIF4G1	0.866113937847754	0.414309945788182	0.554130407922555	-7.04954771027467	0.000176063332443043	0.0013336063835342	
NRP2	6.22878497183035	0.000384052510164845	0.00321292709723273	7.04983950101829	0.000176016735099933	0.0013336063835342	
DSCC1	-23.2287283473422	4.80515562633379E-08	0.0000133094868138001	-7.04826187053787	0.000176268838688133	0.00133460692149587	
NBPF15	7.46881700854616	0.000121396188142254	0.0014367586616133	7.04702208747393	0.000176467238775523	0.00133555284500426	
C6orf106	-10.1138623891194	0.0000161955745270257	0.000362525887519512	7.04481431956719	0.00017682116392633	0.0013365621368053	
PDE7B	-0.811143430120179	0.443225230370778	0.579918775220266	7.04507117883092	0.000176779946176033	0.0013365621368053	
UBQLN1	-1.04530713023404	0.329646027775709	0.471972524134411	-7.0455148436657	0.000176708777441487	0.0013365621368053	
DHX9	0.459625599063207	0.65931990224147	0.759601853919599	-7.04293690015804	0.000177122757539663	0.00133772937653242	
PDCD7	-1.57265204314153	0.15854171680618	0.278332973958871	-7.04306237793147	0.000177102582480385	0.00133772937653242	
IDE	0.485784793947641	0.64153150514458	0.746574346810093	-7.03886770694503	0.000177778425573937	0.00134212375353347	
SIK3	-1.76394865704012	0.119845448198747	0.225979711939116	7.03821362011336	0.000177884072100269	0.00134236386330875	
LPHN2	-12.1970081377128	4.48594465117201E-06	0.000154158767133565	7.03469955774758	0.000178452861430281	0.00134553901615142	
UEVLD	-1.6182867529792	0.148373862998831	0.265521204328648	7.03487595781026	0.000178424260587688	0.00134553901615142	
TOM1L1	1.27279027380462	0.242585648967187	0.378797845093154	7.03242490882235	0.000178822125362711	0.00134776426905834	
BEGAIN	2.36097767714748	0.0492322829726897	0.118652216911113	7.03163940883988	0.000178949841501902	0.00134816791075967	
SERTAD2	2.07497859945864	0.0754786240129612	0.161553769087762	7.0294943273965	0.000179299136272303	0.00135023985016329	
EID1	4.17277402705473	0.00390880091600009	0.0180755056054596	7.02765859764164	0.000179598664830968	0.00135193545671311	
CALU	-2.54238031876297	0.0375922752678316	0.0977142316162858	7.02393001107702	0.00018020877182294	0.00135540557011553	
HECA	-6.8006323207878	0.000221360383627812	0.00219628615447188	7.02431289996475	0.000180146012935595	0.00135540557011553	
SFT2D3	4.52475858044549	0.0025195548486137	0.0129386970601549	7.0211108393282	0.000180671614575853	0.00135832476483641	
UBAP2	-6.90757712423615	0.000200466979581482	0.00205427802807879	-7.01736444509255	0.000181288749709941	0.00136240106696032	
EPHB2	0.845808821680658	0.424829641446915	0.564050398178751	7.01639978199905	0.000181448038909272	0.00136303466914531	
LOC100509205	0.248429189070696	0.810728446603171	0.875015385705865	7.01490258242217	0.000181695573634253	0.00136433037302647	
C5orf43	1.20031068428093	0.267956434290516	0.406907212994003	-7.01290426160405	0.000182026549777397	0.00136625129991878	
KLHL3	9.97753129996609	0.0000177571269397956	0.000382472524453251	-7.01116551053953	0.000182315084169387	0.00136785221424485	
NPY2R	-5.41515582402068	0.000898651549476485	0.00605731795251502	-7.00900460575583	0.000182674387126825	0.00136951959533081	
TRIP13	-24.0119307756122	3.79336467087934E-08	0.0000128417079969977	-7.00892287355455	0.00018268799266611	0.00136951959533081	
LOC100128881	2.82591292940411	0.0247746403943773	0.0718421100222341	-7.00593241008973	0.000183186581877126	0.00137269120855082	
CORO1C	-8.13704974051819	0.0000693852369717366	0.000963601392596791	7.00503876770836	0.000183335871590449	0.00137324384410497	
PHYHIP	-0.434217746492815	0.676825467876038	0.773766738324788	-7.00386863091168	0.000183531558070106	0.00137414340780744	
ZNF816	0.847009333244115	0.424202423893977	0.5635925354616	-7.00284889949585	0.000183702282653268	0.00137485541224938	
ATOH7	-7.46625259653106	0.000121666379672618	0.00143739466672284	-7.00118436159363	0.000183981344131638	0.00137637730657163	
ZFYVE20	-5.06723254435322	0.00132679242036596	0.00809737322484229	6.99963680183018	0.000184241220516394	0.00137775448283321	
EXOSC2	-7.68648076804721	0.000100740243629713	0.00124916253995588	-6.99762455908243	0.000184579745191046	0.00137957979482435	
KIF5C	-12.7730157986952	3.25859878263535E-06	0.000120358071572477	6.99728410851944	0.000184637088993214	0.00137957979482435	
ABTB2	-3.90209622741789	0.00554859478308876	0.0233436483595859	-6.99419427881607	0.00018515843875554	0.00138233891504598	
FLI1	-8.57310003073203	0.0000491418228115983	0.000762894275740431	-6.99456172362883	0.000185096353079338	0.00138233891504598	
AFTPH	2.36069083593965	0.0492533480024634	0.118671519328931	6.98917308734562	0.0001860091929506	0.00138812032785261	
METTL10	-4.40041086120465	0.00293620122094917	0.0145799513782122	-6.98693061049141	0.000186390556855063	0.00139039554085687	
NAA30	2.72319359637297	0.0287915584071793	0.0800553288901978	-6.98483991597735	0.000186746897816763	0.00139248230328586	
GPR180	5.89424432449981	0.000539380844778642	0.00414955750200209	6.98032610186936	0.000187518846164877	0.00139744877683713	
TAF1D	8.28621499005272	0.0000615574595527713	0.000886167576836172	-6.98004697973638	0.00018756669868984	0.00139744877683713	
FAM32A	0.489291594310408	0.639165475619896	0.744928143434677	-6.97955228377004	0.000187651542694127	0.00139750815019932	
LOC100506634	7.48022835117309	0.000120202010559814	0.00142396880906013	6.97532531484073	0.000188378255980707	0.00140234574753205	
TSPAN8	-0.104019270363643	0.919987853608597	0.947776220715782	6.97440542222102	0.000188536824380967	0.00140295167025034	
LZTS1	-8.65885552868993	0.0000459983087516127	0.000727766105131043	-6.97036325262382	0.000189235377354025	0.00140699792430218	
RORA	1.30146805792763	0.233128627507271	0.368268972398111	6.97047171382454	0.000189216595646841	0.00140699792430218	
LOC100507088	5.2459670878729	0.00108388849453013	0.00693178040367911	6.96982559285635	0.000189328512186201	0.00140711489085566	
DOT1L	0.719910576916867	0.494244421602607	0.625328473459263	6.968736009371	0.000189517410309129	0.00140794319657117	
ERO1LB	-1.75487343942386	0.121459645275135	0.22807715023827	-6.96810787259939	0.000189626404672003	0.00140817745528282	
APBB2	3.37088437974022	0.0113876298909119	0.0399949250653785	6.96720406004804	0.000189783357643146	0.00140876752086351	
GBF1	-4.27216955110645	0.00344646555121775	0.0164747034592657	6.965339794103	0.000190107559832108	0.00141059809395424	
PIP5K1C	-1.4124401981753	0.199486224795188	0.329678189141065	6.96370129012195	0.000190393013915122	0.00141213977966667	
FABP6	-0.310240824698323	0.765151594076345	0.840972843332157	-6.96271456339571	0.000190565149564273	0.00141226410677902	
UBE2E1	-0.385533736214778	0.710962071593888	0.800317334043219	6.96288715026515	0.000190535028995858	0.00141226410677902	
FAM86B1	3.88887828236838	0.00564591612812989	0.0236001630934176	-6.96062620301214	0.000190930042150505	0.00141439170181501	
NUP35	-7.05942152869355	0.000174494196000285	0.00186048679711976	-6.96016557081097	0.00019101063234151	0.00141441233618587	
PPARA	3.47833867922662	0.00981403009763971	0.0357247202933505	6.95820072016859	0.000191354822481973	0.00141638408709274	
ESF1	1.2288182785436	0.257722405534495	0.395825815713535	-6.95750300131929	0.000191477211693277	0.00141671315888159	
RBM3	12.1472545824245	4.61451785185282E-06	0.000156214748657043	-6.95632363391946	0.000191684288062042	0.00141766829645234	
HSPG2	-0.174990728699149	0.865898684790272	0.910203842456216	-6.94898509383107	0.000192978462505689	0.00142665940215165	
DNAJC18	7.64813690494774	0.00010407284853284	0.00127920237557708	6.94723382011477	0.000193288750725829	0.0014274353742708	
PTPRO	0.931202371698821	0.381863461985593	0.522969404507767	6.94706332611278	0.000193318988473223	0.0014274353742708	
SNUPN	4.02567096737822	0.0047220848143319	0.0206750433140028	-6.94740464306159	0.000193258459955436	0.0014274353742708	
EFR3B	-9.30159939028223	0.0000285060910144224	0.000522918495006241	-6.94599853080242	0.000193507953898306	0.00142825054564243	
LOC100506497	2.43786832811059	0.0439038949322318	0.109332726845622	6.94534037209624	0.000193624858508222	0.0014285334021189	
NRG3	-2.91500894946463	0.0217658845708388	0.0651221223853323	6.94303429252731	0.000194035098041667	0.00143097932953325	
SCO1	0.712602054992346	0.498492791234907	0.628963107430551	-6.94129417482597	0.000194345300869068	0.00143152313745509	
SMG5	-1.07036513645441	0.318963496895737	0.460961714768073	-6.94149525831835	0.00019430942624429	0.00143152313745509	
SRSF12	2.9734788798073	0.0200021611578555	0.0612063437413414	-6.941182523321	0.000194365223441306	0.00143152313745509	
ZNF302	11.6702707748435	6.08379268047021E-06	0.000187452995149607	6.94085420582656	0.000194423820142836	0.00143152313745509	
PRDM2	-7.87053970745719	0.0000863254497807745	0.00112093596540336	6.93984797998307	0.00019460353039712	0.00143226622635192	
ATP6V1H	2.86674880743464	0.0233447789439468	0.0686484529961191	6.93623823441343	0.00019524975862001	0.00143443511109995	
KIAA0825	3.70626843150413	0.00719803302984623	0.0282864337331549	6.93599856615724	0.000195292749874712	0.00143443511109995	
PPID	1.51920043668998	0.171264499040615	0.295110647209416	-6.93696025224246	0.000195120308478013	0.00143443511109995	
TAX1BP1	2.93053575188316	0.0212821068594889	0.0641179019885066	6.93659994065768	0.000195184896496779	0.00143443511109995	
TRAF3	1.28024776455562	0.240095258636071	0.376072006440214	-6.93741864747993	0.000195038172996231	0.00143443511109995	
MAPKAPK2	0.85569750689826	0.419682894122408	0.559423326899198	-6.93218951603171	0.000195977436577266	0.00143888280272137	
DCHS1	-7.83532340858364	0.0000888937117574803	0.00114854213648844	6.93063889035548	0.000196256935827249	0.00144035318385287	
WFS1	1.598028869024	0.152810690888318	0.271336740540997	6.92803516991998	0.000196727260219065	0.00144322230166359	
RFC2	-18.4770613745106	2.44275051783859E-07	0.0000274890264162146	-6.92754131729381	0.000196816609997939	0.00144329534213495	
ARHGEF18	0.285343498690572	0.783402372765565	0.855086864875725	6.92695090846688	0.000196923488804595	0.00144349681571723	
SAMD15	12.0620180869428	4.84460813707131E-06	0.000161893623757021	6.92386169452377	0.000197483775708761	0.00144702037831905	
SLC26A11	2.55867218160541	0.0366959195067153	0.0960540130615662	-6.92266635621787	0.000197701051969726	0.00144802877669526	
NIT2	0.685921888365606	0.51420142401281	0.64336588724212	-6.92002639918298	0.000198181866034888	0.00145096582466703	
GOT1	-4.45960739014658	0.00272911728129817	0.0137774571110023	6.91858694627621	0.000198444584899423	0.00145230439166127	
ATP8A2	6.11542525281633	0.000430255469486733	0.00349491250214446	6.91544151143446	0.000199020027081432	0.00145300605313789	
AVPI1	-4.19592316803902	0.00379536573315093	0.0176731438685837	-6.91634127848173	0.000198855228289471	0.00145300605313789	
FAM189B	7.16092610051735	0.000159241333193547	0.00173656160535422	-6.91687543251964	0.000198757466492918	0.00145300605313789	
PKD2	2.35577710887853	0.0496156283638798	0.119305949641777	6.91761448627661	0.000198622292404197	0.00145300605313789	
PYCR1	-2.28419478551579	0.0552106080990552	0.128808219280381	-6.91557497050625	0.000198995573429565	0.00145300605313789	
SASS6	-8.70936589780976	0.0000442531345628385	0.000710051731705826	-6.91558956025178	0.000198992900360568	0.00145300605313789	
COL6A2	2.54243318331835	0.0375893305272647	0.0977142316162858	6.91470341047547	0.000199155329855047	0.00145341017319747	
ICAM2	-3.93445898221467	0.00531792266236865	0.0226139218898713	-6.91347442936092	0.000199380845649501	0.00145447206784201	
RAG1	2.29413928656219	0.0543966480413603	0.12741614028397	6.91273324263552	0.000199516990402722	0.00145488141537548	
HIF1AN	-0.604917058889899	0.563775348401169	0.686721354380033	-6.91147585580323	0.000199748191644436	0.00145598331030641	
ETV3	1.93338076316341	0.0932291229360254	0.187910387973286	-6.90865833273778	0.000200267353001224	0.00145901058014774	
FLJ45832	0.981384949263959	0.358171226239255	0.501053845463903	6.90835127832049	0.000200324022666194	0.00145901058014774	
PHF13	-3.37735960552661	0.011285521783931	0.0397002776552384	6.90724964534832	0.000200527486927247	0.00145969048099997	
UHRF1BP1	0.578669850483174	0.580426782043422	0.699474873766481	-6.90697653302798	0.000200577964769125	0.00145969048099997	
TMEM100	-0.801718977690957	0.448321256835933	0.584734691348861	-6.90633077392621	0.000200697373507524	0.00145997501120179	
PURB	-0.944722748125591	0.375367085197731	0.516915252011935	6.90398060782196	0.00020113262094322	0.00146255596645072	
NFATC2IP	-7.6323410271939	0.000105481620187011	0.00129127971271358	6.90297577053524	0.000201319038133217	0.00146274132462979	
RRP15	2.07240566714802	0.0757693084650788	0.161890413374514	-6.90299126095454	0.000201316162885023	0.00146274132462979	
C8orf48	1.76303749543066	0.120006589314229	0.226189713545191	6.90180170215527	0.000201537096369056	0.00146374066116383	
C9orf40	-0.967426371780715	0.364646098877643	0.507378601721904	6.90107020391178	0.000201673090438358	0.00146414341496762	
MTMR12	0.651806518935457	0.534739120376429	0.661294045532184	6.90032317387456	0.000201812078196285	0.00146456757266677	
ERV3-1	4.62678937668919	0.00222602065507711	0.0117936175161539	6.8990364103886	0.000202051737167704	0.00146492386916608	
GRPEL1	0.0993725190080694	0.92354848033801	0.949937072765909	-6.89855152600565	0.000202142129332855	0.00146492386916608	
LRRC66	4.16064008393415	0.00396973486757799	0.0182744517998735	6.89916835996161	0.000202027146964394	0.00146492386916608	
SBF2	-8.27910598238516	0.0000619071188468646	0.000887769398530003	-6.89832964361447	0.000202183507769278	0.00146492386916608	
SHMT2	-0.908951510253405	0.392736930994498	0.533224247133558	-6.89680183236429	0.000202468684295797	0.00146640566207701	
IARS2	-9.24653886710983	0.0000296653097362772	0.000539493549476577	-6.89557063170723	0.000202698824413283	0.00146748782517287	
HSP90AB3P	6.63131814665337	0.000259616827523762	0.00245122815797687	-6.89467274287697	0.000202866845627734	0.00146753537073879	
LOC100507360	-3.46895809426404	0.00994163124276855	0.0360952495231255	6.89499685127086	0.000202806177490242	0.00146753537073879	
ZFAND3	6.42108482956368	0.000317811039365793	0.00281714238602666	6.89403554076691	0.000202986179429317	0.00146781454090913	
MAP3K4	1.81578431640162	0.111010488255233	0.21424252027382	-6.89356432829896	0.000203074477653514	0.00146786915676471	
LCMT1	-5.55193386357014	0.000774452507859398	0.00541507557805378	-6.89129616634566	0.000203500100212963	0.00147036101819215	
FAM120AOS	2.42726792875942	0.0446020047449293	0.110586625133653	6.88573543278216	0.000204547812696948	0.00147734393604204	
CCDC126	6.18823015713498	0.000399913255791999	0.00330455594411034	6.87777579067179	0.000206058044453939	0.00148766052030506	
SMPD1	-0.156773978226632	0.879721812726488	0.92032357907319	6.87625116644213	0.000206348744370384	0.00148916785387424	
SNAPC3	-0.0630492732233687	0.951439252552447	0.969464389448514	-6.87438618809747	0.000206704964624125	0.00149114664758015	
NACC1	-7.1039498162016	0.000167609948170064	0.00180508367759692	6.87316471431318	0.000206938645693828	0.0014922402380278	
SLC2A3	1.05327284996641	0.326219868434095	0.468617225465304	6.86930200596137	0.000207679573746396	0.00149698928276595	
WDR4	-5.07319623209928	0.0013177771274852	0.00805781042736409	-6.8672163104794	0.000208080878380018	0.00149928747049954	
RALA	-0.823083789491946	0.436826944763	0.573777241968684	6.86666478503776	0.000208187141530638	0.00149945881374226	
GPBP1	-0.084103877248006	0.935260957361779	0.958297201210674	-6.86553823409507	0.00020840438462002	0.00150042903287419	
VEZT	4.50376986167791	0.00258507008115275	0.0132228444021598	-6.864371882415	0.000208629570509794	0.00150145564619856	
NEDD1	-6.36376402223177	0.000336114249694839	0.00294422091749558	-6.86376536341164	0.000208746778025463	0.00150170466075382	
DOCK9	-1.49554753171183	0.177186197017173	0.302727505576278	-6.85806008542243	0.000209852919965631	0.00150906496521171	
TBC1D20	-6.79701801067635	0.000222107931234401	0.00219679003368345	6.85724058485634	0.000210012343865558	0.00150961423453222	
LAMC1	-10.5353442570875	0.000012267398454937	0.000301363562854459	6.8561216439297	0.000210230239436451	0.00150998637799891	
PER2	-4.79377544160778	0.00182351606713263	0.0102240611877981	-6.85624262796175	0.000210206667552301	0.00150998637799891	
DPY19L1P1	-2.82345446299853	0.0248636010797467	0.0720392515165255	6.85539896287414	0.000210371104459366	0.00151040138545293	
ZNF253	0.392545475366352	0.705999322557517	0.796423312738015	-6.85179059383303	0.000211076032032817	0.00151486426621578	
FAT4	-4.26782929046795	0.00346535527442649	0.0165475948341999	6.85069627291739	0.000211290340262792	0.00151580390514494	
DPP7	1.0686261625954	0.319695841258999	0.46154671385831	-6.84903558615501	0.000211616029583096	0.0015173541905265	
XPR1	-4.76136594127252	0.0018948905868293	0.0105002079348503	6.84874349487458	0.000211673371867276	0.0015173541905265	
GPC2	-0.22015292576724	0.831854511706479	0.888031191984972	-6.84769202705046	0.000211879936334447	0.00151823624857072	
STARD13	-6.13868433819264	0.000420291327931946	0.00342644746067481	6.8459216838626	0.000212228236779026	0.00152013282758311	
DUSP9	-0.598380436482036	0.567895918364712	0.689839746786384	-6.83524825245709	0.000214341787946187	0.00153466694095066	
FLAD1	-2.66325953852191	0.0314437734587981	0.0852776902442922	-6.83325249222192	0.000214739599381075	0.00153690991226321	
SOCS5	0.710423412341766	0.499763784123945	0.630085708550468	6.83161772026998	0.000215066071962938	0.0015386407407376	
TIMP1	0.523677786206558	0.616205272968984	0.727010566559263	6.83074131641466	0.000215241323368004	0.0015392887559036	
CNN2	4.77237678065747	0.00187030202824916	0.0104121546655301	-6.82939873790562	0.000215510104439363	0.00154060487164891	
VPS29	-7.01562374780624	0.000181576294818722	0.0019165736150158	6.82844845217044	0.000215700576678193	0.00154136037084625	
NCOA1	4.5440500721163	0.00246094374136938	0.0127022987718211	6.82235050129535	0.000216927327803484	0.0015495174428839	
TBCEL	5.12488702584893	0.00124241537887534	0.00769128498756386	-6.81373241435842	0.000218674416156187	0.00156138342942	
SLC43A1	-4.15774144533001	0.00398444421017604	0.0183282417248963	-6.81176195427646	0.000219076085068893	0.00156363727933546	
SPSB4	5.34149455227842	0.000974593689548384	0.0064239081516679	-6.81098664249185	0.000219234355207279	0.00156415280349809	
GMDS	1.35596497561473	0.216033300534984	0.348962759030312	-6.80957814817513	0.000219522209400118	0.00156559209285396	
BUD31	-2.08370217937981	0.0745012497166615	0.160222195504459	-6.80835235178863	0.000219773070183681	0.00156676048575174	
RPP40	1.20997436249691	0.264449679236389	0.402913289157485	-6.80751513027144	0.000219944593192058	0.00156676048575174	
TTF2	-10.8747352152551	0.0000098785393975121	0.000256872681304503	-6.80777528764131	0.000219891278252117	0.00156676048575174	
C12orf68	9.43373244244146	0.0000259270501145776	0.000491478460931081	6.80558648719897	0.000220340288496042	0.00156677293930116	
CASP7	-3.24512389085064	0.0135798835094305	0.0456438243865616	-6.80643986322354	0.000220165105006483	0.00156677293930116	
NOV	0.4654045942118	0.655369322959705	0.756778182181572	-6.80665027602476	0.000220121934840861	0.00156677293930116	
NR1D1	3.17854789205712	0.0149191271269262	0.0491509264299368	-6.80456765154384	0.000220549642536535	0.00156677293930116	
RAB2A	-0.440341535419291	0.67258621247215	0.770492454252393	6.80493305549657	0.000220474532393336	0.00156677293930116	
THG1L	6.79886799241166	0.000221724946916632	0.00219628668173145	-6.80491088133369	0.000220479089558364	0.00156677293930116	
UBE2D2	-7.03500553084691	0.000178403255377328	0.00188936930844086	6.80576603131711	0.000220303418196181	0.00156677293930116	
ARHGAP17	-11.3031206569316	7.57990510588359E-06	0.000217359866957334	-6.79975381095591	0.000221541826175758	0.00157259229131164	
PEX5L	5.91774691527354	0.000526431863555743	0.00407407613775217	6.80005040999295	0.000221480549634922	0.00157259229131164	
KIAA1024	5.63454666318552	0.000708745733948363	0.00507255460529421	6.79741412340163	0.000222025865439915	0.00157541303974716	
AKIRIN2-AS1	-4.79680717821855	0.00181699250227237	0.0101947860181511	-6.79633102552952	0.000222250339935666	0.00157577571360783	
MED30	-4.30203437448087	0.00331950321395795	0.0159982102138233	-6.79666265073267	0.00022218158286833	0.00157577571360783	
LOC440104	5.47573508792431	0.000841104701219685	0.00575477695275598	6.78809349408442	0.000223965929997779	0.00158732032804274	
IL32	-1.876506351292	0.101454767753304	0.200276492886015	-6.7824899679257	0.000225141424946917	0.00159502960409587	
FBXO33	-2.94129448481722	0.0209535386924517	0.0633906440156563	6.77796201194635	0.000226096338307304	0.00160054724847682	
NUP50	-8.20754417991173	0.0000655542863156322	0.000922377222083497	6.77808723370147	0.000226069869026515	0.00160054724847682	
ANAPC5	-9.048234346255	0.000034303691967851	0.000595044672026301	-6.77644681960737	0.000226416893785954	0.00160219256992404	
LYPD6	-13.8038512450819	1.89874175485258E-06	0.0000862930659036625	6.77516958677269	0.000226687501752263	0.00160348330519626	
ZNF595	1.02427059871018	0.33883048294931	0.481519648963063	-6.77456593835221	0.000226815523091127	0.00160376483635691	
RAG2	-0.474007812860421	0.649509833255731	0.752497562854881	6.77298804277485	0.000227150544734886	0.00160550923512267	
LOC100507004	7.50215000603924	0.000117944784802664	0.00140305096540853	6.76958922794678	0.000227874071568285	0.00160999718112703	
FEN1	-23.008229023332	5.14312185209913E-08	0.0000133094868138001	6.76683671087394	0.000228461908790079	0.00161290710097688	
KLHL11	-1.33592584234981	0.222188072507935	0.355935848614893	-6.76682983196591	0.00022846337999975	0.00161290710097688	
CMC1	-0.257278912933738	0.804150015789472	0.870260932077439	-6.76623855272196	0.000228589878067739	0.00161317367755956	
HMGA1	1.05041415792484	0.327446174942397	0.469798481753003	-6.76266887760219	0.000229355241426795	0.00161794681175697	
LIN52	-3.75165900852637	0.00677321695854595	0.0271750852106393	-6.7615394801286	0.000229597989484155	0.00161840319923709	
SPTAN1	-0.124407250152679	0.904389595672107	0.937497773833793	-6.76158344848325	0.000229588533725356	0.00161840319923709	
SNRPF	-0.802866726125225	0.447698479072818	0.584006217785932	-6.76075775581209	0.000229766178604515	0.00161896099257809	
SNORD5	3.73690069324693	0.00690828677838626	0.0275346953177557	-6.75966719060987	0.00023000104585593	0.00161998799403911	
NAB1	-2.99806652477591	0.0193060901569466	0.0595563232586344	6.7591650846431	0.000230109271221626	0.00162012255675365	
SART3	-3.76978213357455	0.00661125021058665	0.0266487622124734	-6.75874266694347	0.000230200364522816	0.0016201364408286	
RABL5	2.52103953881848	0.0388006537903396	0.099979742771734	6.75399512603949	0.000231226941987062	0.00162673164798096	
LOC400940	-13.1338360841098	2.68526764624342E-06	0.000104974161662864	6.74865263838017	0.000232388302457344	0.00163426961329674	
C9orf82	0.863637324802782	0.415582910894756	0.555220234964046	-6.74492359161251	0.000233202800893534	0.00163936338648243	
RECK	2.15602247610497	0.0668680652418871	0.148057987493476	6.74344110771834	0.000233527492728872	0.00164101132211758	
KDM4B	6.26118003775102	0.000371887003177216	0.0031436244726859	6.74072766730278	0.000234123099321781	0.00164456098244616	
GRB10	-0.134380455826954	0.896775285219343	0.931732501499847	-6.73705794149813	0.00023493132066325	0.00164960080275675	
CDYL	8.99002035179915	0.0000358168375887124	0.000612525202751837	6.73543441369453	0.000235289883343617	0.00165148061363074	
PPWD1	-2.2085773262597	0.0618155000855637	0.139405955923006	-6.73418762886194	0.000235565656836657	0.00165277810715306	
ZFHX3	4.72548609293706	0.00197751998884139	0.0108118303389917	6.73242454708009	0.000235956246879801	0.0016548798657515	
LOC100652758	0.147214518030216	0.886993936539548	0.925080711000591	6.73083194339721	0.000236309693001472	0.00165671959470642	
STOML2	-1.09230823487992	0.30983714995245	0.45186759317975	-6.72969511388542	0.000236562351913232	0.00165785157880904	
AGTR1	-1.02308528572822	0.339353891256226	0.482112721877691	6.72629451224641	0.000237319938871397	0.00166123957209978	
CCDC33	-2.95994566354578	0.0203965361593051	0.0621607092774532	-6.72663289912324	0.000237244431364648	0.00166123957209978	
NSD1	2.39935969084172	0.0464946911909104	0.114173577084906	6.72649360645478	0.000237275509814603	0.00166123957209978	
TSN	-5.29985085473347	0.00102066006777031	0.00665993516582786	-6.72565946938708	0.000237461714718076	0.00166159219086216	
ARPM1	1.13876278945068	0.291210741126348	0.432227307555183	6.72514293771249	0.0002375771024153	0.00166175996337351	
GGPS1	6.22320730146813	0.000386191651809504	0.00322488655867937	6.72294462013553	0.000238068885933092	0.00166455933745295	
EPHA6	-2.83175507886105	0.0245645745406568	0.0714152247840395	6.71963897255402	0.000238810536379202	0.00166853360482147	
ST8SIA3	6.31766962326028	0.000351689195656558	0.00303434166485077	6.71959303346022	0.000238820861419521	0.00166853360482147	
JAM3	2.17068972655808	0.0654177820373931	0.145453749958142	-6.71815762223756	0.000239143729194719	0.00167014746562843	
ELMO1	4.83335118406714	0.00174035126417216	0.0098590980465521	-6.71761036503614	0.000239266952699676	0.00167036633376628	
LOC100505832	-3.31698912338957	0.0122768884531026	0.0423253470868484	6.71715156629216	0.000239370313187981	0.00167044641974829	
NRXN1	-4.10179933641801	0.00428030444283672	0.01925874852343	6.71469455283364	0.000239924693023569	0.00167367267631446	
CDHR2	1.42544750685159	0.195838090836465	0.325662335649113	6.7097534505101	0.000241043919675327	0.00168083521894046	
CHFR	2.37932771624236	0.0479035644563039	0.116447909866325	6.7074746396696	0.000241562070023004	0.00168380248119179	
INO80	5.83088208044667	0.000576094615590579	0.00434917940897887	-6.70549770740496	0.000242012590332185	0.00168629623597117	
TMEM232	6.80677110842028	0.000220097148075817	0.00218881075211722	6.70441246236259	0.000242260305210844	0.00168737551280764	
ARHGEF10	-1.78883325975326	0.115523395778745	0.220297892778959	-6.7014861007174	0.000242929684016057	0.00169102961422046	
NDUFV2	-3.11776942643816	0.0162648201511248	0.0524159130521712	-6.70090000913405	0.000243063995927063	0.00169102961422046	
UFC1	-0.420884616845704	0.686098613083705	0.781539362569627	-6.70097010550763	0.000243047927887347	0.00169102961422046	
ASAP3	2.02692386133061	0.0810942873188192	0.170427876986708	6.70012442935743	0.00024324185979955	0.00169161965160521	
